name,publisher,vgchartz_score,critic_score,user_score,total_shipped,total_sales,release_date,genre,release_year
Sonic Mega Collection,Sega,7.3,7.5,8.1,1640000.0,340568.42,2002-11-10,Misc,2002
Mega Man Maverick Hunter X,Capcom,7.3,7.2,8.1,5066328.0,340568.42,2009-10-29,Platform,2009
Command & Conquer 3: Tiberium Wars,Electronic Arts,7.3,7.2,8.1,1000000.0,340568.42,2007-03-26,Strategy,2007
Smarty Pants,Electronic Arts,7.3,6.5,8.1,5066328.0,1430000.0,2007-11-13,Misc,2007
KuruKuru Kururin,Nintendo,7.3,7.2,8.1,5066328.0,310000.0,2001-06-22,Puzzle,2001
Classic NES Series: Metroid,Nintendo,7.3,7.2,8.1,5066328.0,430000.0,2004-10-25,Adventure,2004
Bratz: Rock Angelz,THQ,7.3,7.2,8.1,5066328.0,540000.0,2005-01-01,Misc,2005
Soldier of Fortune: Payback,Activision,7.3,7.2,8.1,5066328.0,200000.0,2007-11-13,Shooter,2007
Buzz! Le plus malin des Français,Sony Computer Entertainment,7.3,7.2,8.1,5066328.0,340568.42,2009-03-25,Misc,2009
Blue Stinger,Activision,7.3,6.7,8.1,5066328.0,100000.0,1999-08-31,Adventure,1999
Hamsterz Life,Ubisoft,7.3,7.2,8.1,5066328.0,470000.0,2006-11-28,Action,2006
DS:Style Series: Anata mo DS de Classic Kiite Mimasenka?,Square Enix,7.3,7.2,8.1,5066328.0,340568.42,2007-07-05,Misc,2007
Cyberbots: Fullmetal Madness,Capcom,7.3,5.9,8.1,5066328.0,340568.42,1997-03-28,Fighting,1997
Tony Hawk's Pro Skater 2x,Activision,7.3,7.2,8.1,5066328.0,630000.0,2001-11-14,Sports,2001
Midtown Madness 2,Microsoft,7.3,7.2,8.1,5066328.0,0.0,2000-09-21,Racing,2000
xFart,Microsoft,7.3,7.2,8.1,5066328.0,340568.42,2009-02-23,Misc,2009
Mario Party: Island Tour,Nintendo,6.8,5.5,8.1,2950000.0,340568.42,2013-11-22,Party,2013
PQ2: Practical Intelligence Quotient,D3 Publisher,7.3,7.2,8.1,5066328.0,340568.42,2008-06-12,Puzzle,2008
DLC Quest,Microsoft,7.3,7.2,8.1,5066328.0,340568.42,2011-11-02,Action,2011
Zyuden Sentai Kyoryuger: Game on Gaburincho,Namco Bandai Games,7.3,7.2,8.1,5066328.0,50000.0,2013-08-08,Action,2013
Simple Characters 2000 Series Vol. 09: Tsuri Kichi Sanpei: The Tsuri,Bandai,7.3,7.2,8.1,5066328.0,340568.42,2002-06-27,Sports,2002
Worms: Open Warfare,THQ,7.3,7.2,8.1,200000.0,340568.42,2006-03-22,Strategy,2006
Death Jr. II: Root of Evil,Konami,7.3,6.9,8.1,5066328.0,50000.0,2006-10-31,Platform,2006
Soccer Tsuku 2002: J-League Pro Soccer Club o Tsukurou!,Sega,7.3,7.2,8.1,5066328.0,550000.0,2002-03-07,Sports,2002
Armored Core,Sony Computer Entertainment,7.3,7.2,8.1,5066328.0,410000.0,1997-10-31,Simulation,1997
Kidou Gekidan Haro Ichiza: Haro no Puyo Puyo,Bandai,7.3,7.2,8.1,5066328.0,340568.42,2005-07-21,Puzzle,2005
Panzer Dragoon Orta,Sega,7.3,8.8,8.1,5066328.0,260000.0,2003-01-12,Shooter,2003
Jillian Michaels Fitness Ultimatum 2011,D3 Publisher,7.3,7.2,8.1,5066328.0,170000.0,2010-11-16,Sports,2010
Phoenix Wright: Ace Attorney Trilogy,Capcom,7.3,7.2,8.1,1800000.0,340568.42,2014-12-09,Adventure,2014
Fire Emblem: Radiant Dawn,Nintendo,7.3,7.7,8.5,5066328.0,490000.0,2007-11-05,Strategy,2007
Illusion of Gaia,Nintendo,7.3,7.2,8.1,5066328.0,130000.0,1994-09-01,Role-Playing,1994
Flight Control,Namco Bandai Games,7.3,7.2,8.1,5066328.0,340568.42,2011-11-18,Misc,2011
Steal Princess,Atlus,7.3,7.2,8.1,5066328.0,20000.0,2009-05-19,Platform,2009
Slottso Party,Microsoft,7.3,7.2,8.1,5066328.0,340568.42,2009-02-14,Misc,2009
Racing Pak,Atari,7.3,7.2,8.1,5066328.0,340568.42,1978-01-01,Racing,1978
Saiyuki Reload: Gunlock,Bandai,7.3,7.2,8.1,5066328.0,340568.42,2004-08-05,Role-Playing,2004
Vanguard,Atari,7.3,7.2,8.1,5066328.0,340568.42,1982-01-01,Shooter,1982
Rock of Ages II: Bigger and Boulder,Atlus,7.3,7.2,8.1,5066328.0,340568.42,2017-01-01,Action,2017
Smash Court 3,Namco,7.3,7.2,8.1,5066328.0,340568.42,2000-11-09,Sports,2000
chaos ring  II,Square Enix,7.3,7.2,8.1,5066328.0,340568.42,2013-03-15,Misc,2013
SpongeBob SquarePants: Battle for Bikini Bottom,THQ,7.3,5.8,8.1,5066328.0,1670000.0,2003-10-31,Platform,2003
SD Ultra Battle: Ultraman Densetsu,Bandai,7.3,7.2,8.1,5066328.0,340568.42,1996-06-28,Action,1996
Sengoku Basara 2,Capcom,7.3,7.2,8.1,5066328.0,260000.0,2006-07-27,Action,2006
No More Heroes / Red Steel,Ubisoft,7.3,7.2,8.1,5066328.0,340568.42,2009-03-19,Action,2009
Godzilla Unleashed,Atari,7.3,4.5,8.1,5066328.0,160000.0,2007-12-05,Fighting,2007
Animal Crossing,Nintendo,7.3,7.2,8.1,75040000.0,340568.42,2002-09-16,Simulation,2002
NBA Showdown,EA Sports,7.3,7.2,8.1,5066328.0,340568.42,1993-10-01,Sports,1993
Dragon Ball: Evolution,Namco Bandai,7.3,3.4,8.1,5066328.0,100000.0,2009-04-08,Fighting,2009
Gretzky NHL,Sony Computer Entertainment,7.3,6.0,8.1,5066328.0,100000.0,2005-03-14,Sports,2005
X-Men Origins: Wolverine - Uncaged Edition,Activision,6.2,7.0,8.7,5066328.0,740000.0,2009-05-01,Action,2009
Monster Radar,Sony Computer Entertainment,7.3,7.2,8.1,5066328.0,10000.0,2011-12-17,Action,2011
Muscle Ranking - Kinniku Banzuke: Kongou-Kun no Daibouken,Konami,7.3,7.2,8.1,5066328.0,340568.42,2001-07-26,Sports,2001
Ganbare Goemon: Uchuu Kaizoku Akogingu,Konami,7.3,7.2,8.1,5066328.0,340568.42,1996-03-22,Adventure,1996
FIFA Soccer 96,EA Sports,7.3,7.2,8.1,5066328.0,160000.0,1995-11-01,Sports,1995
Addie no Okurimono: To Moze from Addie,Sony Computer Entertainment,7.3,7.2,8.1,5066328.0,340568.42,2000-02-03,Puzzle,2000
Red Faction: Armageddon,THQ,8.3,7.0,8.1,5066328.0,460000.0,2011-06-07,Shooter,2011
Call of Duty: Finest Hour,Activision,7.3,7.2,8.1,5066328.0,2890000.0,2004-11-16,Shooter,2004
Ultraman Club 2: Kitte Kita Ultraman Club,Bandai,7.3,7.2,8.1,5066328.0,340568.42,1990-04-07,Role-Playing,1990
The Hip Hop Dance Experience,Ubisoft,7.3,7.2,8.1,5066328.0,0.0,2012-11-13,Music,2012
Food Fight,Atari,7.3,7.2,8.1,5066328.0,340568.42,1986-01-01,Action,1986
Big Biz Tycoon,Activision,7.3,5.8,8.1,5066328.0,340568.42,2002-05-29,Strategy,2002
DECA Sports Freedom,Hudson Soft,7.3,3.0,8.1,5066328.0,330000.0,2010-11-18,Sports,2010
Capcom vs. SNK: Millennium Fight 2000 Pro,Capcom,7.3,6.9,8.1,5066328.0,50000.0,2001-06-14,Fighting,2001
Block Fight!,Microsoft,7.3,7.2,8.1,5066328.0,340568.42,2008-12-25,Misc,2008
Football Manager 2013,Sega,8.3,7.2,8.1,5066328.0,1060000.0,2012-11-01,Sports,2012
Sprung - A Game Where Everyone Scores,Ubisoft,7.3,7.2,8.1,5066328.0,60000.0,2004-12-08,Adventure,2004
Sonic the Hedgehog 2 (MS),Sega,7.3,7.2,8.1,5066328.0,340568.42,2008-12-08,Platform,2008
Simple 1500 Jitsuyou Series Vol. 5: Kusuri no Jiten - Pill Book 2001 Edition,D3 Publisher,7.3,7.2,8.1,5066328.0,340568.42,2001-01-18,Misc,2001
Momotarou Densetsu Turbo,Hudson Soft,7.3,7.2,8.1,5066328.0,340568.42,1990-07-20,Role-Playing,1990
Macross VF-X 2,Bandai,7.3,7.2,8.1,5066328.0,340568.42,1999-09-02,Shooter,1999
James Cameron's Avatar: The Game,Ubisoft,7.3,5.8,8.1,5066328.0,900000.0,2009-12-01,Action,2009
Scrabble Slam!,Electronic Arts,7.3,7.2,8.1,5066328.0,340568.42,2010-04-26,Puzzle,2010
Monsters Shoot 'n Monsters,Microsoft,7.3,7.2,8.1,5066328.0,340568.42,2011-07-02,Shooter,2011
Road Rash Win 95,Electronic Arts,7.3,7.2,8.1,5066328.0,340568.42,1996-09-30,Racing,1996
Yggdra Unison: Seiken Buyuuden,Atlus,7.3,7.2,8.1,5066328.0,340568.42,2009-12-03,Role-Playing,2009
.hack//Infection Part 1,Bandai,7.3,7.7,8.1,5066328.0,1270000.0,2003-02-11,Role-Playing,2003
Professional $tealer,Microsoft,7.3,7.2,8.1,5066328.0,340568.42,2011-08-29,Platform,2011
Bravely Default II,Nintendo,7.5,7.2,8.1,950000.0,340568.42,2021-02-26,Role-Playing,2021
Fairy Tail: Portable Guild 2,Konami,7.3,7.2,8.1,5066328.0,80000.0,2011-03-10,Fighting,2011
RollerCoaster Tycoon: Loopy Landscapes,Atari,7.3,8.2,8.1,5066328.0,340568.42,2000-09-30,Strategy,2000
Resistance: Retribution,Sony Computer Entertainment,7.3,8.0,7.6,5066328.0,900000.0,2009-03-17,Shooter,2009
Tennis no Oji-Sama: Genius Boys Academy,Konami,7.3,7.2,8.1,5066328.0,250000.0,2002-04-25,Sports,2002
Rakuga Kids,Konami,7.3,7.2,8.1,5066328.0,340568.42,1998-12-04,Fighting,1998
Worms Forts: Under Siege,Sega,7.3,7.2,8.1,5066328.0,110000.0,2005-03-15,Strategy,2005
MLB 11: The Show (PSP),Sony Computer Entertainment,7.3,7.2,8.1,5066328.0,340568.42,2011-03-08,Sports,2011
Resident Evil 4 HD,Capcom,7.3,8.4,8.1,5066328.0,340568.42,2011-09-20,Action,2011
The Legend of the Mystical Ninja,Konami,7.3,7.2,8.1,5066328.0,480000.0,1992-02-01,Adventure,1992
WWE SmackDown vs. Raw 2009,THQ,7.3,7.2,8.1,5066328.0,940000.0,2008-11-09,Fighting,2008
The Hyrule Fantasy: Zelda no Densetsu (FDS),Nintendo,7.3,7.2,8.1,5066328.0,340568.42,1986-02-21,Adventure,1986
Digimon Anode/Cathode Tamer: Veedramon Version,Bandai,7.3,7.2,8.1,5066328.0,340568.42,2001-09-18,Role-Playing,2001
Basketball Trick Shot,Microsoft,7.3,7.2,8.1,5066328.0,340568.42,2010-08-15,Sports,2010
F-Zero: Climax,Nintendo,7.3,7.2,8.1,5066328.0,340568.42,2004-10-21,Racing,2004
Sony Computer Science Kenkyuujo Mogi Kenichirou Hakase Kanshuu: Nou ni Kaikan Minna de Aha Taiken!,Sega,7.3,7.2,8.1,5066328.0,340568.42,2006-11-30,Misc,2006
Popeye,Nintendo,7.3,7.2,8.1,1100000.0,340568.42,1986-06-01,Platform,1986
DeathSpank,Electronic Arts,7.3,7.7,8.1,5066328.0,340568.42,2010-07-14,Role-Playing,2010
Championship Motocross featuring Ricky Carmichael,THQ,7.3,7.5,8.1,5066328.0,580000.0,1999-09-15,Racing,1999
Rayman Origins,Ubisoft,9.1,8.5,8.1,5066328.0,1000000.0,2011-11-15,Platform,2011
Macross ? Scramble,Namco Bandai Games,7.3,7.2,8.1,5066328.0,50000.0,2016-10-20,Action,2016
Despicable Me: The Game - Minion Mayhem,D3 Publisher,7.3,7.2,8.1,5066328.0,450000.0,2010-07-06,Puzzle,2010
Iron Soldier,Atari,7.3,7.2,8.1,5066328.0,340568.42,1994-01-01,Simulation,1994
Sega GT 2002 & JSRF: Jet Set Radio Future,Sega,7.3,7.2,8.1,5066328.0,340568.42,2002-10-15,Misc,2002
CSI: Crime Scene Investigation,Ubisoft,7.3,7.2,8.1,2400000.0,340568.42,2003-03-26,Adventure,2003
Zuma Deluxe,Microsoft,7.3,7.4,8.1,5066328.0,340568.42,2005-11-22,Puzzle,2005
Silent Hunter III,Ubisoft,7.3,7.2,8.1,5066328.0,80000.0,2005-03-18,Simulation,2005
Shark Tale,Activision,7.3,7.2,8.1,5066328.0,750000.0,2004-09-27,Action,2004
Karaoke Revolution Love & Ballad,Konami,7.3,7.2,8.1,5066328.0,340568.42,2003-11-27,Misc,2003
Sword of Sodan,Electronic Arts,7.3,7.2,8.1,5066328.0,340568.42,1990-01-01,Action,1990
Dragon's Dogma,Capcom,7.3,7.2,8.1,7000000.0,340568.42,2012-05-22,Role-Playing,2012
Momotarou Dentetsu 16,Hudson Soft,7.3,7.2,8.1,5066328.0,210000.0,2006-12-07,Misc,2006
The Answer To Life,Microsoft,7.3,7.2,8.1,5066328.0,340568.42,2009-09-03,Action,2009
MLB 08: The Show,Sony Computer Entertainment,7.3,7.2,8.1,5066328.0,700000.0,2008-03-04,Sports,2008
Dead Man's Hand,Atari,7.3,7.2,8.1,5066328.0,110000.0,2004-03-03,Shooter,2004
Kidou Senshi Gundam: Renpou vs. Zeon DX,Bandai,7.3,7.2,8.1,5066328.0,340568.42,2002-04-11,Action,2002
Monster 4x4: World Circuit,Ubisoft,7.3,7.2,8.1,5066328.0,880000.0,2006-11-19,Racing,2006
Strategy X,Konami,7.3,7.2,8.1,5066328.0,340568.42,1981-01-01,Shooter,1981
Galaxian³,Sony Computer Entertainment,7.3,7.2,8.1,5066328.0,340568.42,1996-08-01,Shooter,1996
Rascal,Sony Computer Entertainment,7.3,7.2,8.1,5066328.0,420000.0,1998-03-31,Action,1998
18 Wheels of Steel: Extreme Trucker 2,THQ,7.3,7.2,8.1,5066328.0,130000.0,2011-01-06,Racing,2011
Pro Yakyuu Famista Returns,Namco Bandai Games,7.3,7.2,8.1,5066328.0,160000.0,2015-10-08,Sports,2015
BeatMania Append 5thMix: Time to get down,Konami,7.3,7.2,8.1,5066328.0,340568.42,2000-03-02,Simulation,2000
SD Gundam GNext,Bandai,7.3,7.2,8.1,5066328.0,200000.0,1995-12-22,Strategy,1995
Peggle 2,Electronic Arts,7.3,7.2,8.1,5066328.0,340568.42,2013-12-09,Misc,2013
Fast Food Tycoon 2,Activision,7.3,7.2,8.1,5066328.0,340568.42,2001-10-09,Simulation,2001
Just Dance 2: Extra Songs,Ubisoft,7.3,7.2,8.1,5066328.0,200000.0,2011-07-15,Misc,2011
"Astro Junk: It’s Space, Garbage and Rapid Fire Fun",Square Enix,7.3,7.2,8.1,5066328.0,340568.42,2013-12-18,Misc,2013
Teenage Mutant Ninja Turtles: Mutant Melee,Konami,7.3,7.2,8.1,5066328.0,340568.42,2005-10-14,Fighting,2005
Kirby Super Star,Nintendo,7.3,7.2,8.1,5066328.0,340568.42,2013-05-23,Misc,2013
Simple 1500 Series Vol. 91: The Gambler ~Honoo no Tobaku Densetsu~,D3 Publisher,7.3,7.2,8.1,5066328.0,340568.42,2002-03-28,Misc,2002
Football Manager 2005,Sega,7.3,7.2,8.1,570000.0,340568.42,2004-12-08,Sports,2004
Kids Pack: Open Season / Surf's Up,Ubisoft,7.3,7.2,8.1,5066328.0,0.0,2009-03-27,Misc,2009
TalkMan Shiki: Shabe Lingual Eikaiwa,Sony Computer Entertainment,7.3,7.2,8.1,5066328.0,340568.42,2007-01-18,Misc,2007
A.C.E.: Another Century's Episode Portable,Namco Bandai,7.3,7.2,8.1,5066328.0,120000.0,2011-01-13,Simulation,2011
Onechanbara Z: Kagura,D3 Publisher,7.3,7.2,8.1,5066328.0,30000.0,2012-01-19,Action,2012
Tom Clancy's Ghost Recon: Desert Siege,Ubisoft,7.3,7.2,8.1,5066328.0,340568.42,2002-03-27,Shooter,2002
Final Fantasy Artniks Dive,Square Enix,7.3,7.2,8.1,5066328.0,340568.42,2016-03-31,Role-Playing,2016
Jam With the Band,Nintendo,7.3,7.2,8.1,5066328.0,510000.0,2010-05-21,Misc,2010
Jissen Pachi-Slot Hisshouhou! Hokuto no Ken Plus,Sega,7.3,7.2,8.1,5066328.0,340568.42,2005-02-24,Misc,2005
UEFA Dream Soccer,Sega,7.3,7.2,8.1,5066328.0,340568.42,2000-12-08,Sports,2000
Nox,Electronic Arts,7.3,7.2,8.1,5066328.0,0.0,2000-01-31,Role-Playing,2000
Wallace & Gromit: Curse of the Were-Rabbit,Konami,7.3,7.2,8.1,5066328.0,120000.0,2005-09-29,Adventure,2005
Surgical Strike,Sega,7.3,7.2,8.1,5066328.0,340568.42,1993-01-01,Action,1993
Famista '91,Namco,7.3,7.2,8.1,5066328.0,300000.0,1990-12-21,Sports,1990
Warhammer: Dark Omen,Electronic Arts,7.3,7.2,8.1,5066328.0,40000.0,1998-04-07,Strategy,1998
Command & Conquer 4: Tiberian Twilight,Electronic Arts,7.3,6.6,8.1,5066328.0,10000.0,2010-03-16,Strategy,2010
Ganbare Goemon: Kurunara Koi! Ayashige Ikka no Kuroi Kage,Konami,7.3,7.2,8.1,5066328.0,340568.42,1998-12-23,Action,1998
Penguin Adventure,Konami,7.3,7.2,8.1,5066328.0,340568.42,2009-11-24,Action,2009
Enchanted Arms,Ubisoft,7.3,5.9,8.1,5066328.0,200000.0,2007-04-03,Role-Playing,2007
Mobile Suit Z-Gundam,Bandai,7.3,7.2,8.1,5066328.0,360000.0,1997-12-11,Action,1997
Ace Combat: Infinity,Namco Bandai Games,7.3,7.2,8.1,5066328.0,340568.42,2020-12-31,Misc,2020
Zeus: Carnage Heart Second,Sony Computer Entertainment,7.3,7.2,8.1,5066328.0,340568.42,2009-05-13,Strategy,2009
Pop'n TwinBee: Rainbow Bell Adventure,Konami,7.3,7.2,8.1,5066328.0,60000.0,1994-01-01,Platform,1994
Pokken Tournament DX,Nintendo,7.3,8.0,8.1,1160000.0,340568.42,2017-09-22,Fighting,2017
Littlest Pet Shop,Electronic Arts,7.3,7.2,8.1,5066328.0,400000.0,2008-10-14,Simulation,2008
Reef Rave,Microsoft,7.3,7.2,8.1,5066328.0,340568.42,2009-08-03,Misc,2009
Mega Man Xtreme 2,Capcom,7.3,7.2,8.1,5066328.0,340568.42,2014-05-29,Misc,2014
A Kappa's Trail,Nintendo,7.3,7.2,8.1,5066328.0,340568.42,2010-06-14,Puzzle,2010
MLB 2004,Sony Computer Entertainment,7.3,7.2,8.1,5066328.0,660000.0,2003-03-10,Sports,2003
Monster Kingdom: Jewel Summoner,Atlus,7.3,7.2,8.1,5066328.0,40000.0,2007-02-19,Role-Playing,2007
Walt Disney Pictures Presents: Dinosaur,Ubisoft,7.3,7.2,8.1,5066328.0,340568.42,2000-05-19,Adventure,2000
Dragon Ball Z: Harukanaru Densetsu (JP sales),Atari,7.3,7.2,8.1,5066328.0,150000.0,2007-06-05,Role-Playing,2007
Mario Party: The Top 100,Nintendo,7.3,5.0,8.1,5066328.0,690000.0,2017-11-10,Party,2017
Dragon Quest Monsters: Joker 2 Professional,Square Enix,7.3,7.2,8.1,5066328.0,620000.0,2011-03-31,Role-Playing,2011
Matchem,Microsoft,7.3,7.2,8.1,5066328.0,340568.42,2009-03-10,Misc,2009
Sports Pad Soccer,Sega,7.3,7.2,8.1,5066328.0,340568.42,1988-10-29,Sports,1988
Capcom Classics Collection,Capcom,7.3,7.2,8.1,5066328.0,510000.0,2005-09-27,Misc,2005
One Piece: Thousand Storm,Namco Bandai Games,7.3,7.2,8.1,5066328.0,340568.42,2017-01-24,Role-Playing,2017
Pop'n Music 12 Iroha,Konami,7.3,7.2,8.1,5066328.0,20000.0,2006-03-02,Simulation,2006
Glass Rose,Capcom,7.3,7.2,8.1,5066328.0,340568.42,2004-03-26,Adventure,2004
Project Resistance,Capcom,7.3,7.2,8.1,5066328.0,340568.42,2020-12-01,Action-Adventure,2020
Arc the Lad III,Sony Computer Entertainment,7.3,7.2,8.1,5066328.0,420000.0,1999-10-28,Role-Playing,1999
Minna no Golf Jou Vol.1,Sony Computer Entertainment,7.3,7.2,8.1,5066328.0,30000.0,2007-05-31,Sports,2007
Yu-Gi-Oh! 5D's World Championship 2010 Reverse of Arcadia,Konami,7.3,7.6,8.1,5066328.0,310000.0,2010-02-23,Strategy,2010
Sega Ages Vol.2: Space Harrier,Sega,7.3,7.2,8.1,5066328.0,340568.42,1996-07-19,Shooter,1996
Torino-X,Microsoft,7.3,7.2,8.1,5066328.0,340568.42,2008-12-05,Simulation,2008
EA Sports Active,EA Sports,7.3,8.3,8.1,1800000.0,340568.42,2009-05-19,Sports,2009
Shin Megami Tensei: Devil Summoner - Akuma Zensho,Atlus,7.3,7.2,8.1,5066328.0,340568.42,1996-04-26,Misc,1996
Hello Kitty no Onnaru Mail,Sega,7.3,7.2,8.1,5066328.0,340568.42,2000-04-13,Misc,2000
Doraemon Nobita No Dorabian Night (Card),Hudson Soft,7.3,7.2,8.1,5066328.0,340568.42,1991-12-06,Platform,1991
bit Generations: Soundvoyager,Nintendo,7.3,7.2,8.1,5066328.0,340568.42,2006-07-27,Puzzle,2006
Dragon Quest Monsters: Battle Road Victory,Square Enix,7.3,7.2,8.1,5066328.0,320000.0,2010-07-15,Strategy,2010
Sekiro: Shadows Die Twice,Activision,9.0,7.2,8.1,5066328.0,340568.42,2019-03-22,Role-Playing,2019
Style Savvy: Styling Star,Nintendo,7.3,8.5,8.1,5066328.0,450000.0,2017-12-25,Simulation,2017
Ganbare! Dodge Fighters,Bandai,7.3,7.2,8.1,5066328.0,340568.42,2005-01-27,Sports,2005
Amerzone,Ubisoft,7.3,7.2,8.1,1500000.0,340568.42,1999-10-18,Adventure,1999
The World Ends With You,Square Enix,9.3,8.6,8.1,370000.0,340568.42,2008-04-21,Role-Playing,2008
Simple 1500 Series Vol. 23: The Gateball,D3 Publisher,7.3,7.2,8.1,5066328.0,340568.42,1999-12-09,Sports,1999
Ridge Racer,Namco,7.3,7.2,8.1,5130000.0,340568.42,1993-12-01,Racing,1993
Mobius Final Fantasy,Square Enix,7.3,7.2,8.1,5066328.0,340568.42,2017-02-06,Role-Playing,2017
Blockout,Atari,7.3,7.2,8.1,5066328.0,340568.42,1991-01-01,Action,1991
Tetris 2,Nintendo,7.3,7.2,8.1,1240000.0,340568.42,1993-01-01,Puzzle,1993
Ape Escape 3,Sony Computer Entertainment,7.3,7.8,8.1,5066328.0,130000.0,2006-01-17,Platform,2006
Professor Layton and the Curious Village,Nintendo,7.3,8.7,8.1,4490000.0,340568.42,2008-02-10,Adventure,2008
Muscle Ranking - Kinniku Banzuke: Road to Sasuke,Konami,7.3,7.2,8.1,5066328.0,340568.42,2000-04-27,Simulation,2000
Arbor Vitae,Microsoft,7.3,7.2,8.1,5066328.0,340568.42,2009-08-20,Shooter,2009
Adventure Pinball: Forgotten Island,Electronic Arts,7.3,7.2,8.1,5066328.0,340568.42,2001-03-21,Misc,2001
Brothers in Arms: Hell's Highway,Ubisoft,7.3,6.0,8.1,5066328.0,20000.0,2008-10-07,Shooter,2008
MediEvil / (c-12) Final Resistance,Sony Computer Entertainment,7.3,7.2,8.1,5066328.0,340568.42,2003-05-09,Misc,2003
Zenji,Activision,7.3,7.2,8.1,5066328.0,340568.42,1984-01-01,Action,1984
Formula Karts,Sega,7.3,7.2,8.1,5066328.0,340568.42,1997-01-01,Racing,1997
Punch-Out!!,Nintendo,7.3,7.2,8.1,5066328.0,270000.0,2007-04-16,Sports,2007
WWE Survivor Series,THQ,7.3,7.2,8.1,5066328.0,130000.0,2004-10-12,Fighting,2004
Super Mario All-Stars,Nintendo,7.3,7.2,9.5,10550000.0,340568.42,1993-08-01,Platform,1993
Jane's USNF'97: U.S. Navy Fighters,Electronic Arts,7.3,7.2,8.1,5066328.0,340568.42,1997-06-01,Simulation,1997
Xenoblade Chronicles,Nintendo,7.3,8.6,8.1,5066328.0,560000.0,2015-04-10,Role-Playing,2015
NHL 15,EA Sports,7.3,7.2,8.1,5066328.0,620000.0,2014-09-09,Sports,2014
SD Gundam G Generation-F.I.F,Bandai,7.3,7.2,8.1,5066328.0,120000.0,2001-05-02,Strategy,2001
FIFA Soccer 95,EA Sports,7.3,7.2,8.1,5066328.0,340568.42,1994-01-01,Sports,1994
Gold's Gym: Dance Workout,Ubisoft,7.3,7.2,8.1,5066328.0,860000.0,2010-08-17,Sports,2010
99 no Namida,Bandai,7.3,7.2,8.1,5066328.0,40000.0,2008-06-05,Adventure,2008
Galileo,D3 Publisher,7.3,7.2,8.1,5066328.0,30000.0,2008-10-16,Adventure,2008
Rocketmen: It Came from Uranus,Capcom,7.3,7.2,8.1,5066328.0,340568.42,2008-05-15,Shooter,2008
Wagamama * Fairy: Mirumo de Pon! Mirumo no Mahou Gakkou Monogatari,Konami,7.3,7.2,8.1,5066328.0,340568.42,2003-03-20,Adventure,2003
EyeToy: Kinetic Combat,Sony Computer Entertainment,7.3,7.2,8.1,5066328.0,340568.42,2006-11-17,Sports,2006
Shogun 2: Total War - The Ikko Ikki Clan Pack,Sega,7.3,7.2,8.1,5066328.0,340568.42,2011-05-26,Strategy,2011
Tetris DS,Nintendo,7.3,8.5,8.1,2740000.0,340568.42,2006-03-20,Puzzle,2006
Quake II Mission Pack: The Reckoning,Activision,7.3,7.2,8.1,5066328.0,340568.42,1998-05-31,Shooter,1998
Queen: The eYe,Electronic Arts,7.3,7.2,8.1,5066328.0,340568.42,1998-08-05,Adventure,1998
Mario Kart: Double Dash!!,Nintendo,7.3,8.5,8.1,6880000.0,340568.42,2003-11-17,Racing,2003
NBA 06,Sony Computer Entertainment,7.3,7.2,8.1,5066328.0,530000.0,2005-11-01,Sports,2005
Dungeons & Dragons: Tower of Doom,Capcom,7.3,7.2,8.1,5066328.0,340568.42,2014-01-01,Misc,2014
Gakusen Toshi Asterisk Festa: Houka Kenran,Namco Bandai Games,7.3,7.2,8.1,5066328.0,50000.0,2016-01-28,Fighting,2016
Apache: Air Assault,Activision,7.3,7.2,8.1,5066328.0,200000.0,2010-11-16,Simulation,2010
Mountain Sports,Activision,7.3,7.2,8.1,5066328.0,120000.0,2009-10-27,Sports,2009
Tiger Woods PGA Tour 11,EA Sports,8.6,8.3,8.1,5066328.0,540000.0,2010-06-08,Sports,2010
Kawashima Ryuuta Kyouju Kanshuu Nouryoku Trainer Portable 2,Sega,7.3,7.2,8.1,5066328.0,90000.0,2006-05-25,Misc,2006
Pokémon Sword / Shield,Nintendo,7.0,7.2,8.1,25370000.0,340568.42,2019-11-15,Role-Playing,2019
Darksiders,THQ,7.3,8.0,8.1,5066328.0,150000.0,2010-09-23,Action,2010
EA Sports Active NFL Training Camp,EA Sports,7.3,7.2,8.1,5066328.0,820000.0,2010-11-16,Sports,2010
Chessmaster 9000,Ubisoft,7.3,7.2,8.1,5066328.0,340568.42,2002-08-31,Strategy,2002
Soma Bringer,Nintendo,7.3,7.2,8.1,5066328.0,110000.0,2008-02-28,Role-Playing,2008
Wii Party U,Nintendo,5.5,6.6,8.1,1790000.0,340568.42,2013-10-25,Party,2013
Capcom Generation 3: Dai 3 Shuu Koko ni Rekishi Hajimaru,Capcom,7.3,7.2,8.1,5066328.0,340568.42,1998-10-15,Misc,1998
Sega Ages 2500 Series Vol. 3: Fantasy Zone,Sega,7.3,7.2,8.1,5066328.0,340568.42,2003-08-28,Shooter,2003
Let's Yoga!,Konami,7.3,7.2,8.1,5066328.0,20000.0,2008-04-29,Misc,2008
Jigsaw Puzzle: Kyou no Wanko,Hudson Soft,7.3,7.2,8.1,5066328.0,340568.42,2007-07-26,Puzzle,2007
World Cup Italia '90,Sega,7.3,7.2,8.1,5066328.0,340568.42,1990-01-01,Sports,1990
Deadly Creatures,THQ,7.6,6.9,6.8,5066328.0,220000.0,2009-02-09,Action,2009
